sample_id,file_path,category,subcategory,instrument,tags,duration,sample_rate,source,source_id,license,pitch,dynamic,technique,description
nature_human_speech_2455,data/corpus/nature/human/nature_human_speech_2455.wav,nature,human,speech,speech;clean;read,6.135,22050,LibriSpeech,7976-105575-0024.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-105575
nature_human_speech_2456,data/corpus/nature/human/nature_human_speech_2456.wav,nature,human,speech,speech;clean;read,5.235,22050,LibriSpeech,7976-105575-0025.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-105575
nature_human_speech_2457,data/corpus/nature/human/nature_human_speech_2457.wav,nature,human,speech,speech;clean;read,3.55,22050,LibriSpeech,7976-105575-0026.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-105575
nature_human_speech_2458,data/corpus/nature/human/nature_human_speech_2458.wav,nature,human,speech,speech;clean;read,6.675,22050,LibriSpeech,7976-105575-0027.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-105575
nature_human_speech_2459,data/corpus/nature/human/nature_human_speech_2459.wav,nature,human,speech,speech;clean;read,3.87,22050,LibriSpeech,7976-105575-0028.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-105575
nature_human_speech_2460,data/corpus/nature/human/nature_human_speech_2460.wav,nature,human,speech,speech;clean;read,11.79,22050,LibriSpeech,7976-105575-0029.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-105575
nature_human_speech_2461,data/corpus/nature/human/nature_human_speech_2461.wav,nature,human,speech,speech;clean;read,3.55,22050,LibriSpeech,7976-110124-0000.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110124
nature_human_speech_2462,data/corpus/nature/human/nature_human_speech_2462.wav,nature,human,speech,speech;clean;read,7.35,22050,LibriSpeech,7976-110124-0001.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110124
nature_human_speech_2463,data/corpus/nature/human/nature_human_speech_2463.wav,nature,human,speech,speech;clean;read,7.845,22050,LibriSpeech,7976-110124-0002.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110124
nature_human_speech_2464,data/corpus/nature/human/nature_human_speech_2464.wav,nature,human,speech,speech;clean;read,9.23,22050,LibriSpeech,7976-110124-0003.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110124
nature_human_speech_2465,data/corpus/nature/human/nature_human_speech_2465.wav,nature,human,speech,speech;clean;read,4.735,22050,LibriSpeech,7976-110124-0004.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110124
nature_human_speech_2466,data/corpus/nature/human/nature_human_speech_2466.wav,nature,human,speech,speech;clean;read,5.21,22050,LibriSpeech,7976-110124-0005.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110124
nature_human_speech_2467,data/corpus/nature/human/nature_human_speech_2467.wav,nature,human,speech,speech;clean;read,10.62,22050,LibriSpeech,7976-110124-0006.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110124
nature_human_speech_2468,data/corpus/nature/human/nature_human_speech_2468.wav,nature,human,speech,speech;clean;read,2.74,22050,LibriSpeech,7976-110124-0007.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110124
nature_human_speech_2469,data/corpus/nature/human/nature_human_speech_2469.wav,nature,human,speech,speech;clean;read,5.295,22050,LibriSpeech,7976-110124-0008.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110124
nature_human_speech_2470,data/corpus/nature/human/nature_human_speech_2470.wav,nature,human,speech,speech;clean;read,4.81,22050,LibriSpeech,7976-110124-0009.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110124
nature_human_speech_2471,data/corpus/nature/human/nature_human_speech_2471.wav,nature,human,speech,speech;clean;read,6.61,22050,LibriSpeech,7976-110124-0010.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110124
nature_human_speech_2472,data/corpus/nature/human/nature_human_speech_2472.wav,nature,human,speech,speech;clean;read,5.47,22050,LibriSpeech,7976-110124-0011.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110124
nature_human_speech_2473,data/corpus/nature/human/nature_human_speech_2473.wav,nature,human,speech,speech;clean;read,8.295,22050,LibriSpeech,7976-110124-0012.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110124
nature_human_speech_2474,data/corpus/nature/human/nature_human_speech_2474.wav,nature,human,speech,speech;clean;read,6.555,22050,LibriSpeech,7976-110124-0013.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110124
nature_human_speech_2475,data/corpus/nature/human/nature_human_speech_2475.wav,nature,human,speech,speech;clean;read,5.21,22050,LibriSpeech,7976-110124-0014.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110124
nature_human_speech_2476,data/corpus/nature/human/nature_human_speech_2476.wav,nature,human,speech,speech;clean;read,5.35,22050,LibriSpeech,7976-110124-0015.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110124
nature_human_speech_2477,data/corpus/nature/human/nature_human_speech_2477.wav,nature,human,speech,speech;clean;read,4.18,22050,LibriSpeech,7976-110124-0016.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110124
nature_human_speech_2478,data/corpus/nature/human/nature_human_speech_2478.wav,nature,human,speech,speech;clean;read,2.685,22050,LibriSpeech,7976-110124-0017.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110124
nature_human_speech_2479,data/corpus/nature/human/nature_human_speech_2479.wav,nature,human,speech,speech;clean;read,8.075,22050,LibriSpeech,7976-110124-0018.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110124
nature_human_speech_2480,data/corpus/nature/human/nature_human_speech_2480.wav,nature,human,speech,speech;clean;read,2.745,22050,LibriSpeech,7976-110124-0019.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110124
nature_human_speech_2481,data/corpus/nature/human/nature_human_speech_2481.wav,nature,human,speech,speech;clean;read,2.54,22050,LibriSpeech,7976-110124-0020.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110124
nature_human_speech_2482,data/corpus/nature/human/nature_human_speech_2482.wav,nature,human,speech,speech;clean;read,3.365,22050,LibriSpeech,7976-110124-0021.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110124
nature_human_speech_2483,data/corpus/nature/human/nature_human_speech_2483.wav,nature,human,speech,speech;clean;read,4.02,22050,LibriSpeech,7976-110124-0022.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110124
nature_human_speech_2484,data/corpus/nature/human/nature_human_speech_2484.wav,nature,human,speech,speech;clean;read,3.44,22050,LibriSpeech,7976-110124-0023.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110124
nature_human_speech_2485,data/corpus/nature/human/nature_human_speech_2485.wav,nature,human,speech,speech;clean;read,3.15,22050,LibriSpeech,7976-110124-0024.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110124
nature_human_speech_2486,data/corpus/nature/human/nature_human_speech_2486.wav,nature,human,speech,speech;clean;read,2.59,22050,LibriSpeech,7976-110124-0025.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110124
nature_human_speech_2487,data/corpus/nature/human/nature_human_speech_2487.wav,nature,human,speech,speech;clean;read,15.22,22050,LibriSpeech,7976-110523-0000.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110523
nature_human_speech_2488,data/corpus/nature/human/nature_human_speech_2488.wav,nature,human,speech,speech;clean;read,4.72,22050,LibriSpeech,7976-110523-0001.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110523
nature_human_speech_2489,data/corpus/nature/human/nature_human_speech_2489.wav,nature,human,speech,speech;clean;read,7.12,22050,LibriSpeech,7976-110523-0002.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110523
nature_human_speech_2490,data/corpus/nature/human/nature_human_speech_2490.wav,nature,human,speech,speech;clean;read,6.1,22050,LibriSpeech,7976-110523-0003.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110523
nature_human_speech_2491,data/corpus/nature/human/nature_human_speech_2491.wav,nature,human,speech,speech;clean;read,7.26,22050,LibriSpeech,7976-110523-0004.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110523
nature_human_speech_2492,data/corpus/nature/human/nature_human_speech_2492.wav,nature,human,speech,speech;clean;read,7.795,22050,LibriSpeech,7976-110523-0005.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110523
nature_human_speech_2493,data/corpus/nature/human/nature_human_speech_2493.wav,nature,human,speech,speech;clean;read,7.815,22050,LibriSpeech,7976-110523-0006.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110523
nature_human_speech_2494,data/corpus/nature/human/nature_human_speech_2494.wav,nature,human,speech,speech;clean;read,6.705,22050,LibriSpeech,7976-110523-0007.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110523
nature_human_speech_2495,data/corpus/nature/human/nature_human_speech_2495.wav,nature,human,speech,speech;clean;read,8.555,22050,LibriSpeech,7976-110523-0008.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110523
nature_human_speech_2496,data/corpus/nature/human/nature_human_speech_2496.wav,nature,human,speech,speech;clean;read,6.725,22050,LibriSpeech,7976-110523-0009.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110523
nature_human_speech_2497,data/corpus/nature/human/nature_human_speech_2497.wav,nature,human,speech,speech;clean;read,10.86,22050,LibriSpeech,7976-110523-0010.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110523
nature_human_speech_2498,data/corpus/nature/human/nature_human_speech_2498.wav,nature,human,speech,speech;clean;read,8.82,22050,LibriSpeech,7976-110523-0011.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110523
nature_human_speech_2499,data/corpus/nature/human/nature_human_speech_2499.wav,nature,human,speech,speech;clean;read,16.28,22050,LibriSpeech,7976-110523-0012.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110523
nature_human_speech_2500,data/corpus/nature/human/nature_human_speech_2500.wav,nature,human,speech,speech;clean;read,9.32,22050,LibriSpeech,7976-110523-0013.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110523
nature_human_speech_2501,data/corpus/nature/human/nature_human_speech_2501.wav,nature,human,speech,speech;clean;read,6.295,22050,LibriSpeech,7976-110523-0014.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110523
nature_human_speech_2502,data/corpus/nature/human/nature_human_speech_2502.wav,nature,human,speech,speech;clean;read,7.75,22050,LibriSpeech,7976-110523-0015.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110523
nature_human_speech_2503,data/corpus/nature/human/nature_human_speech_2503.wav,nature,human,speech,speech;clean;read,3.135,22050,LibriSpeech,7976-110523-0016.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110523
nature_human_speech_2504,data/corpus/nature/human/nature_human_speech_2504.wav,nature,human,speech,speech;clean;read,13.26,22050,LibriSpeech,7976-110523-0017.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110523
nature_human_speech_2505,data/corpus/nature/human/nature_human_speech_2505.wav,nature,human,speech,speech;clean;read,2.46,22050,LibriSpeech,7976-110523-0018.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110523
nature_human_speech_2506,data/corpus/nature/human/nature_human_speech_2506.wav,nature,human,speech,speech;clean;read,2.825,22050,LibriSpeech,7976-110523-0019.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110523
nature_human_speech_2507,data/corpus/nature/human/nature_human_speech_2507.wav,nature,human,speech,speech;clean;read,8.535,22050,LibriSpeech,7976-110523-0020.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110523
nature_human_speech_2508,data/corpus/nature/human/nature_human_speech_2508.wav,nature,human,speech,speech;clean;read,5.035,22050,LibriSpeech,7976-110523-0021.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 7976-110523
nature_human_speech_2509,data/corpus/nature/human/nature_human_speech_2509.wav,nature,human,speech,speech;clean;read,10.22,22050,LibriSpeech,8297-275154-0000.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275154
nature_human_speech_2510,data/corpus/nature/human/nature_human_speech_2510.wav,nature,human,speech,speech;clean;read,10.34,22050,LibriSpeech,8297-275154-0001.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275154
nature_human_speech_2511,data/corpus/nature/human/nature_human_speech_2511.wav,nature,human,speech,speech;clean;read,9.76,22050,LibriSpeech,8297-275154-0002.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275154
nature_human_speech_2512,data/corpus/nature/human/nature_human_speech_2512.wav,nature,human,speech,speech;clean;read,5.24,22050,LibriSpeech,8297-275154-0003.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275154
nature_human_speech_2513,data/corpus/nature/human/nature_human_speech_2513.wav,nature,human,speech,speech;clean;read,6.655,22050,LibriSpeech,8297-275154-0004.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275154
nature_human_speech_2514,data/corpus/nature/human/nature_human_speech_2514.wav,nature,human,speech,speech;clean;read,2.78,22050,LibriSpeech,8297-275154-0005.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275154
nature_human_speech_2515,data/corpus/nature/human/nature_human_speech_2515.wav,nature,human,speech,speech;clean;read,14.0,22050,LibriSpeech,8297-275154-0006.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275154
nature_human_speech_2516,data/corpus/nature/human/nature_human_speech_2516.wav,nature,human,speech,speech;clean;read,4.49,22050,LibriSpeech,8297-275154-0007.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275154
nature_human_speech_2517,data/corpus/nature/human/nature_human_speech_2517.wav,nature,human,speech,speech;clean;read,4.04,22050,LibriSpeech,8297-275154-0008.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275154
nature_human_speech_2518,data/corpus/nature/human/nature_human_speech_2518.wav,nature,human,speech,speech;clean;read,2.48,22050,LibriSpeech,8297-275154-0009.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275154
nature_human_speech_2519,data/corpus/nature/human/nature_human_speech_2519.wav,nature,human,speech,speech;clean;read,7.61,22050,LibriSpeech,8297-275154-0010.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275154
nature_human_speech_2520,data/corpus/nature/human/nature_human_speech_2520.wav,nature,human,speech,speech;clean;read,4.76,22050,LibriSpeech,8297-275154-0011.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275154
nature_human_speech_2521,data/corpus/nature/human/nature_human_speech_2521.wav,nature,human,speech,speech;clean;read,4.97,22050,LibriSpeech,8297-275154-0012.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275154
nature_human_speech_2522,data/corpus/nature/human/nature_human_speech_2522.wav,nature,human,speech,speech;clean;read,3.135,22050,LibriSpeech,8297-275154-0013.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275154
nature_human_speech_2523,data/corpus/nature/human/nature_human_speech_2523.wav,nature,human,speech,speech;clean;read,18.085,22050,LibriSpeech,8297-275154-0014.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275154
nature_human_speech_2524,data/corpus/nature/human/nature_human_speech_2524.wav,nature,human,speech,speech;clean;read,3.22,22050,LibriSpeech,8297-275154-0015.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275154
nature_human_speech_2525,data/corpus/nature/human/nature_human_speech_2525.wav,nature,human,speech,speech;clean;read,2.87,22050,LibriSpeech,8297-275154-0016.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275154
nature_human_speech_2526,data/corpus/nature/human/nature_human_speech_2526.wav,nature,human,speech,speech;clean;read,3.7,22050,LibriSpeech,8297-275154-0017.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275154
nature_human_speech_2527,data/corpus/nature/human/nature_human_speech_2527.wav,nature,human,speech,speech;clean;read,2.205,22050,LibriSpeech,8297-275154-0018.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275154
nature_human_speech_2528,data/corpus/nature/human/nature_human_speech_2528.wav,nature,human,speech,speech;clean;read,7.88,22050,LibriSpeech,8297-275154-0019.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275154
nature_human_speech_2529,data/corpus/nature/human/nature_human_speech_2529.wav,nature,human,speech,speech;clean;read,4.47,22050,LibriSpeech,8297-275154-0020.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275154
nature_human_speech_2530,data/corpus/nature/human/nature_human_speech_2530.wav,nature,human,speech,speech;clean;read,4.81,22050,LibriSpeech,8297-275154-0021.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275154
nature_human_speech_2531,data/corpus/nature/human/nature_human_speech_2531.wav,nature,human,speech,speech;clean;read,2.255,22050,LibriSpeech,8297-275154-0022.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275154
nature_human_speech_2532,data/corpus/nature/human/nature_human_speech_2532.wav,nature,human,speech,speech;clean;read,2.6,22050,LibriSpeech,8297-275154-0023.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275154
nature_human_speech_2533,data/corpus/nature/human/nature_human_speech_2533.wav,nature,human,speech,speech;clean;read,3.665,22050,LibriSpeech,8297-275154-0024.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275154
nature_human_speech_2534,data/corpus/nature/human/nature_human_speech_2534.wav,nature,human,speech,speech;clean;read,4.88,22050,LibriSpeech,8297-275154-0025.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275154
nature_human_speech_2535,data/corpus/nature/human/nature_human_speech_2535.wav,nature,human,speech,speech;clean;read,4.89,22050,LibriSpeech,8297-275154-0026.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275154
nature_human_speech_2536,data/corpus/nature/human/nature_human_speech_2536.wav,nature,human,speech,speech;clean;read,8.75,22050,LibriSpeech,8297-275154-0027.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275154
nature_human_speech_2537,data/corpus/nature/human/nature_human_speech_2537.wav,nature,human,speech,speech;clean;read,10.47,22050,LibriSpeech,8297-275155-0000.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275155
nature_human_speech_2538,data/corpus/nature/human/nature_human_speech_2538.wav,nature,human,speech,speech;clean;read,6.625,22050,LibriSpeech,8297-275155-0001.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275155
nature_human_speech_2539,data/corpus/nature/human/nature_human_speech_2539.wav,nature,human,speech,speech;clean;read,8.85,22050,LibriSpeech,8297-275155-0002.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275155
nature_human_speech_2540,data/corpus/nature/human/nature_human_speech_2540.wav,nature,human,speech,speech;clean;read,3.55,22050,LibriSpeech,8297-275155-0003.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275155
nature_human_speech_2541,data/corpus/nature/human/nature_human_speech_2541.wav,nature,human,speech,speech;clean;read,11.65,22050,LibriSpeech,8297-275155-0004.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275155
nature_human_speech_2542,data/corpus/nature/human/nature_human_speech_2542.wav,nature,human,speech,speech;clean;read,8.14,22050,LibriSpeech,8297-275155-0005.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275155
nature_human_speech_2543,data/corpus/nature/human/nature_human_speech_2543.wav,nature,human,speech,speech;clean;read,6.915,22050,LibriSpeech,8297-275155-0006.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275155
nature_human_speech_2544,data/corpus/nature/human/nature_human_speech_2544.wav,nature,human,speech,speech;clean;read,3.795,22050,LibriSpeech,8297-275155-0007.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275155
nature_human_speech_2545,data/corpus/nature/human/nature_human_speech_2545.wav,nature,human,speech,speech;clean;read,3.22,22050,LibriSpeech,8297-275155-0008.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275155
nature_human_speech_2546,data/corpus/nature/human/nature_human_speech_2546.wav,nature,human,speech,speech;clean;read,6.145,22050,LibriSpeech,8297-275155-0009.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275155
nature_human_speech_2547,data/corpus/nature/human/nature_human_speech_2547.wav,nature,human,speech,speech;clean;read,3.105,22050,LibriSpeech,8297-275155-0010.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275155
nature_human_speech_2548,data/corpus/nature/human/nature_human_speech_2548.wav,nature,human,speech,speech;clean;read,9.33,22050,LibriSpeech,8297-275155-0011.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275155
nature_human_speech_2549,data/corpus/nature/human/nature_human_speech_2549.wav,nature,human,speech,speech;clean;read,2.925,22050,LibriSpeech,8297-275155-0012.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275155
nature_human_speech_2550,data/corpus/nature/human/nature_human_speech_2550.wav,nature,human,speech,speech;clean;read,3.335,22050,LibriSpeech,8297-275155-0013.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275155
nature_human_speech_2551,data/corpus/nature/human/nature_human_speech_2551.wav,nature,human,speech,speech;clean;read,8.44,22050,LibriSpeech,8297-275155-0014.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275155
nature_human_speech_2552,data/corpus/nature/human/nature_human_speech_2552.wav,nature,human,speech,speech;clean;read,6.81,22050,LibriSpeech,8297-275155-0015.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275155
nature_human_speech_2553,data/corpus/nature/human/nature_human_speech_2553.wav,nature,human,speech,speech;clean;read,8.52,22050,LibriSpeech,8297-275155-0016.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275155
nature_human_speech_2554,data/corpus/nature/human/nature_human_speech_2554.wav,nature,human,speech,speech;clean;read,8.91,22050,LibriSpeech,8297-275155-0017.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275155
nature_human_speech_2555,data/corpus/nature/human/nature_human_speech_2555.wav,nature,human,speech,speech;clean;read,7.845,22050,LibriSpeech,8297-275155-0018.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275155
nature_human_speech_2556,data/corpus/nature/human/nature_human_speech_2556.wav,nature,human,speech,speech;clean;read,6.2,22050,LibriSpeech,8297-275155-0019.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275155
nature_human_speech_2557,data/corpus/nature/human/nature_human_speech_2557.wav,nature,human,speech,speech;clean;read,6.93,22050,LibriSpeech,8297-275155-0020.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275155
nature_human_speech_2558,data/corpus/nature/human/nature_human_speech_2558.wav,nature,human,speech,speech;clean;read,1.775,22050,LibriSpeech,8297-275155-0021.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275155
nature_human_speech_2559,data/corpus/nature/human/nature_human_speech_2559.wav,nature,human,speech,speech;clean;read,6.69,22050,LibriSpeech,8297-275155-0022.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275155
nature_human_speech_2560,data/corpus/nature/human/nature_human_speech_2560.wav,nature,human,speech,speech;clean;read,3.28,22050,LibriSpeech,8297-275155-0023.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275155
nature_human_speech_2561,data/corpus/nature/human/nature_human_speech_2561.wav,nature,human,speech,speech;clean;read,7.78,22050,LibriSpeech,8297-275155-0024.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275155
nature_human_speech_2562,data/corpus/nature/human/nature_human_speech_2562.wav,nature,human,speech,speech;clean;read,3.18,22050,LibriSpeech,8297-275155-0025.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275155
nature_human_speech_2563,data/corpus/nature/human/nature_human_speech_2563.wav,nature,human,speech,speech;clean;read,3.455,22050,LibriSpeech,8297-275155-0026.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275155
nature_human_speech_2564,data/corpus/nature/human/nature_human_speech_2564.wav,nature,human,speech,speech;clean;read,3.15,22050,LibriSpeech,8297-275155-0027.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275155
nature_human_speech_2565,data/corpus/nature/human/nature_human_speech_2565.wav,nature,human,speech,speech;clean;read,3.65,22050,LibriSpeech,8297-275155-0028.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275155
nature_human_speech_2566,data/corpus/nature/human/nature_human_speech_2566.wav,nature,human,speech,speech;clean;read,10.46,22050,LibriSpeech,8297-275155-0029.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275155
nature_human_speech_2567,data/corpus/nature/human/nature_human_speech_2567.wav,nature,human,speech,speech;clean;read,2.34,22050,LibriSpeech,8297-275155-0030.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275155
nature_human_speech_2568,data/corpus/nature/human/nature_human_speech_2568.wav,nature,human,speech,speech;clean;read,4.835,22050,LibriSpeech,8297-275155-0031.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275155
nature_human_speech_2569,data/corpus/nature/human/nature_human_speech_2569.wav,nature,human,speech,speech;clean;read,10.305,22050,LibriSpeech,8297-275155-0032.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275155
nature_human_speech_2570,data/corpus/nature/human/nature_human_speech_2570.wav,nature,human,speech,speech;clean;read,3.58,22050,LibriSpeech,8297-275156-0000.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275156
nature_human_speech_2571,data/corpus/nature/human/nature_human_speech_2571.wav,nature,human,speech,speech;clean;read,4.64,22050,LibriSpeech,8297-275156-0001.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275156
nature_human_speech_2572,data/corpus/nature/human/nature_human_speech_2572.wav,nature,human,speech,speech;clean;read,7.94,22050,LibriSpeech,8297-275156-0002.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275156
nature_human_speech_2573,data/corpus/nature/human/nature_human_speech_2573.wav,nature,human,speech,speech;clean;read,11.245,22050,LibriSpeech,8297-275156-0003.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275156
nature_human_speech_2574,data/corpus/nature/human/nature_human_speech_2574.wav,nature,human,speech,speech;clean;read,3.28,22050,LibriSpeech,8297-275156-0004.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275156
nature_human_speech_2575,data/corpus/nature/human/nature_human_speech_2575.wav,nature,human,speech,speech;clean;read,15.18,22050,LibriSpeech,8297-275156-0005.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275156
nature_human_speech_2576,data/corpus/nature/human/nature_human_speech_2576.wav,nature,human,speech,speech;clean;read,6.68,22050,LibriSpeech,8297-275156-0006.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275156
nature_human_speech_2577,data/corpus/nature/human/nature_human_speech_2577.wav,nature,human,speech,speech;clean;read,9.82,22050,LibriSpeech,8297-275156-0007.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275156
nature_human_speech_2578,data/corpus/nature/human/nature_human_speech_2578.wav,nature,human,speech,speech;clean;read,7.84,22050,LibriSpeech,8297-275156-0008.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275156
nature_human_speech_2579,data/corpus/nature/human/nature_human_speech_2579.wav,nature,human,speech,speech;clean;read,8.25,22050,LibriSpeech,8297-275156-0009.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275156
